Feature,Importance (CAC)
spend,0.14907961366097705
previous_day_spend_campaign,0.14785469106030555
previous_week_spend_campaign,0.16929677529514298
previous_month_spend_campaign,0.2301947736938617
previous_day_visits_campaign,0.05842854983544904
previous_week_visits_campaign,0.0899263492832278
previous_month_visits_campaign,0.1552192471710358
