Feature,Importance (CAC)
spend,0.22447190359083927
previous_day_spend_campaign,0.18444551046772595
previous_week_spend_campaign,0.11601135528207406
previous_month_spend_campaign,0.12162516485769155
previous_day_visits_campaign,0.13446895667097003
previous_week_visits_campaign,0.11597730783217682
previous_month_visits_campaign,0.1029998012985223
