Feature,Importance (CAC)
spend,0.2194964821210937
previous_day_spend_campaign,0.5005540678317215
previous_week_spend_campaign,0.051760480937166745
previous_month_spend_campaign,0.025235185928714918
previous_day_visits_campaign,0.15683026674155137
previous_week_visits_campaign,0.01761682898052982
previous_month_visits_campaign,0.028506687459221858
