Feature,Importance (CAC)
spend,0.4166790677722736
previous_day_spend_campaign,0.14028297131119266
previous_week_spend_campaign,0.07894519192001123
previous_month_spend_campaign,0.025674094834764127
previous_day_visits_campaign,0.11110127858293538
previous_week_visits_campaign,0.11942667875438731
previous_month_visits_campaign,0.10789071682443568
