Feature,Importance (CAC)
spend,0.23504870100304556
previous_day_spend_campaign,0.1456294845170901
previous_week_spend_campaign,0.12317804467733935
previous_month_spend_campaign,0.12331808590270996
previous_day_visits_campaign,0.10405951626481907
previous_week_visits_campaign,0.11956398310921529
previous_month_visits_campaign,0.14920218452578077
