Feature,Importance (CAC)
spend,0.0948413590824502
previous_day_spend_campaign,0.13673572720411695
previous_week_spend_campaign,0.1097155950408345
previous_month_spend_campaign,0.13112548613914748
previous_day_visits_campaign,0.2008028429843405
previous_week_visits_campaign,0.1628556481267203
previous_month_visits_campaign,0.16392334142238985
