Feature,Importance (CAC)
spend,0.12334550746561254
previous_day_spend_campaign,0.09228831164466349
previous_week_spend_campaign,0.06768996391055664
previous_month_spend_campaign,0.15017598254935177
previous_day_visits_campaign,0.12125851197321899
previous_week_visits_campaign,0.30243943919981664
previous_month_visits_campaign,0.1428022832567798
