Feature,Importance (CAC)
spend,0.10802878018378907
previous_day_spend_campaign,0.05701525442240191
previous_week_spend_campaign,0.06450025971838164
previous_month_spend_campaign,0.45791236545292896
previous_day_visits_campaign,0.09305816991958515
previous_week_visits_campaign,0.06126091887718734
previous_month_visits_campaign,0.158224251425726
