Feature,Importance (Transactions)
spend,0.13140436321047366
previous_day_spend_campaign,0.19790924102951868
previous_week_spend_campaign,0.1188660158220404
previous_month_spend_campaign,0.2003199398288351
previous_day_visits_campaign,0.17550247799240412
previous_week_visits_campaign,0.10243923705746373
previous_month_visits_campaign,0.07355872505926445
