Feature,Importance (Transactions)
spend,0.29409993830781167
previous_day_spend_campaign,0.12107099206170994
previous_week_spend_campaign,0.11258292536498321
previous_month_spend_campaign,0.10286054505182257
previous_day_visits_campaign,0.11140132451258354
previous_week_visits_campaign,0.09008083526875582
previous_month_visits_campaign,0.16790343943233307
