Feature,Importance (Transactions)
spend,0.2453617763992066
previous_day_spend_campaign,0.23023589500589697
previous_week_spend_campaign,0.13271970583093418
previous_month_spend_campaign,0.04192612773723124
previous_day_visits_campaign,0.18224780672627547
previous_week_visits_campaign,0.10835932632965552
previous_month_visits_campaign,0.05914936197080012
