Feature,Importance (Transactions)
spend,0.10283784956840505
previous_day_spend_campaign,0.11571217389125073
previous_week_spend_campaign,0.17838844277846397
previous_month_spend_campaign,0.0404178141986487
previous_day_visits_campaign,0.07788366480738547
previous_week_visits_campaign,0.30658312709781665
previous_month_visits_campaign,0.1781769276580293
