Feature,Importance (Transactions)
spend,0.4696116615951359
previous_day_spend_campaign,0.04063365931115097
previous_week_spend_campaign,0.09432721455951847
previous_month_spend_campaign,0.21940060749175372
previous_day_visits_campaign,0.04085764112604182
previous_week_visits_campaign,0.03388623885117766
previous_month_visits_campaign,0.10128297706522144
