Feature,Importance (Transactions)
spend,0.23698365831858206
previous_day_spend_campaign,0.31736708438258454
previous_week_spend_campaign,0.018327802179535873
previous_month_spend_campaign,0.05353762002774746
previous_day_visits_campaign,0.0940178815911145
previous_week_visits_campaign,0.2612365767858845
previous_month_visits_campaign,0.0185293767145512
