Feature,Importance (Transactions)
spend,0.14095834749253217
previous_day_spend_campaign,0.0944867147106484
previous_week_spend_campaign,0.13081369472076348
previous_month_spend_campaign,0.2737113980572178
previous_day_visits_campaign,0.0989646989821255
previous_week_visits_campaign,0.07123651758587318
previous_month_visits_campaign,0.18982862845083923
