Feature,Importance (Transactions)
spend,0.12050527119024113
previous_day_spend_campaign,0.22725898194500346
previous_week_spend_campaign,0.09610741555307184
previous_month_spend_campaign,0.14436317973389975
previous_day_visits_campaign,0.11578545768750462
previous_week_visits_campaign,0.14220344274016744
previous_month_visits_campaign,0.15377625115011187
