Feature,Importance (Transactions)
spend,0.22248783078366086
previous_day_spend_campaign,0.11671584709595918
previous_week_spend_campaign,0.04292848990853748
previous_month_spend_campaign,0.3561843751408427
previous_day_visits_campaign,0.050352904333682384
previous_week_visits_campaign,0.05466520533917583
previous_month_visits_campaign,0.15666534739814142
