Feature,Importance (Transactions)
spend,0.21245575590998061
previous_day_spend_campaign,0.07270583663146096
previous_week_spend_campaign,0.08563151066365414
previous_month_spend_campaign,0.15101135318642347
previous_day_visits_campaign,0.20860491469285714
previous_week_visits_campaign,0.15026404686340883
previous_month_visits_campaign,0.11932658205221487
