Feature,Importance (Transactions)
spend,0.1999683706416541
previous_day_spend_campaign,0.0867160518604723
previous_week_spend_campaign,0.08325005649692536
previous_month_spend_campaign,0.15327067776852213
previous_day_visits_campaign,0.1223635273222984
previous_week_visits_campaign,0.09781142347452813
previous_month_visits_campaign,0.25661989243559974
