Feature,Importance (Transactions)
spend,0.7590882750418081
previous_day_spend_campaign,0.04310359056873173
previous_week_spend_campaign,0.043631010978376385
previous_month_spend_campaign,0.07006912391007059
previous_day_visits_campaign,0.030833856002553547
previous_week_visits_campaign,0.020776626819283654
previous_month_visits_campaign,0.03249751667917617
