Feature,Importance (Transactions)
spend,0.1062082851568162
previous_day_spend_campaign,0.055979487801412875
previous_week_spend_campaign,0.11265815294063093
previous_month_spend_campaign,0.30652573311397563
previous_day_visits_campaign,0.05969016750761522
previous_week_visits_campaign,0.1251369026062998
previous_month_visits_campaign,0.23380127087324928
